"type","density","pressure","velocity:0","velocity:1","velocity:2","domain","Points:0","Points:1","Points:2"
0,1003.3,11091,0,0,0,0,0.18275,0.00425,0.86275
1,1027.9,1.0127e+05,0.51351,0,-12.23,0,0.15206,0.00425,0.87472
1,1019,66948,-0.19155,0,-18.333,0,0.086547,0.00425,0.87447
0,1003.8,12787,0,0,0,0,0.18275,0.00425,0.85425
1,1014.6,50718,-0.25925,0,-17.344,0,0.11633,0.00425,0.86598
1,1009,30896,0.52636,0,-10.537,0,0.16039,0.00425,0.86775
1,1013.1,45614,-0.29264,0,-13.614,1,0.02683,0.00425,0.74151
1,1013,45339,-0.16321,0,-18.443,1,0.067369,0.00425,0.82239
1,1009.2,31319,0.41077,0,-15.065,1,0.033302,0.00425,0.66894
1,997.47,-8715.3,0.28637,0,-9.7256,1,0.15955,0.00425,0.75771
1,1002.5,8357.7,0.54018,0,-10.466,1,0.010189,0.00425,0.52429
1,1010.6,36605,0.19916,0,-10.694,1,0.0091535,0.00425,0.83537
1,1014.2,49326,0.1284,0,-18.555,1,0.10012,0.00425,0.82146
1,1010.6,36685,0.12102,0,-18.458,1,0.084122,0.00425,0.82189
1,1012.8,44383,-0.35277,0,-10.834,1,0.01126,0.00425,0.54793
0,1003.1,10187,0,0,0,1,-0.01275,0.00425,0.44625
1,1017,59627,-0.4936,0,-11.126,1,0.15208,0.00425,0.83462
1,1009.4,32130,-0.14384,0,-14.001,1,0.028253,0.00425,0.8101
0,1016.3,55925,0,0,0,1,-0.00425,0.00425,0.44625
1,1008.5,29127,-0.11681,0,-19.003,1,0.082714,0.00425,0.80509
0,1007.2,24690,0,0,0,1,-0.01275,0.00425,0.46325
1,1013.3,46331,-0.55933,0,-13.21,1,0.021411,0.00425,0.6102
0,1000,6.0042,0,0,0,1,-0.02125,0.00425,0.47175
1,1015.5,53821,-0.39273,0,-16.034,1,0.041378,0.00425,0.62452
0,1000,9.672,0,0,0,1,-0.02125,0.00425,0.42925
1,1010.2,35387,-0.043722,0,-18.017,1,0.062503,0.00425,0.78722
1,1014.6,51096,0.36893,0,-10.337,1,0.15801,0.00425,0.82954
0,1000,4.1062,0,0,0,1,-0.02125,0.00425,0.43775
0,1003.8,13017,0,0,0,1,-0.01275,0.00425,0.47175
1,1012.5,43388,0.20344,0,-11.399,1,0.015174,0.00425,0.55131
0,1000,5.5644,0,0,0,1,-0.02125,0.00425,0.45475
1,1013.1,45400,0.16437,0,-18.633,1,0.082324,0.00425,0.7968
0,1000,3.965,0,0,0,1,-0.02125,0.00425,0.44625
1,1014.5,50652,0.15172,0,-12.9,1,0.022095,0.00425,0.47013
0,1007.1,23804,0,0,0,1,-0.01275,0.00425,0.45475
0,1023.1,83719,0,0,0,1,-0.00425,0.00425,0.47175
1,1013.1,45649,0.073378,0,-12.802,1,0.020872,0.00425,0.68761
1,1007,23830,0.067671,0,-18.817,1,0.094872,0.00425,0.82903
1,1007.2,23938,0.048606,0,-18.81,1,0.097866,0.00425,0.71265
1,1010,33928,-0.13764,0,-16.537,1,0.048088,0.00425,0.80227
0,1005.8,19992,0,0,0,1,-0.01275,0.00425,0.42925
1,1010.8,37326,-0.026067,0,-15.182,1,0.03383,0.00425,0.42551
1,1017.3,60665,-0.42626,0,-17.938,1,0.066181,0.00425,0.35483
1,1014.3,49569,-0.2793,0,-16.335,1,0.046065,0.00425,0.67237
1,1012.3,42700,-0.34929,0,-17.925,1,0.062427,0.00425,0.71679
0,1000,4.8533,0,0,0,1,-0.02125,0.00425,0.46325
1,1004.9,17200,0.6643,0,-16.43,1,0.044996,0.00425,0.70722
1,1002.3,7547.2,-0.24535,0,-10.009,1,0.01058,0.00425,0.66786
1,1009.2,31850,-0.27783,0,-18.84,1,0.08529,0.00425,0.77916
1,1008.9,30790,-0.0563,0,-14.257,1,0.03001,0.00425,0.7858
0,1014,49385,0,0,0,1,-0.00425,0.00425,0.43775
1,1007.8,26678,0.23313,0,-10.644,1,0.012055,0.00425,0.62732
1,1020.2,71501,0.35629,0,-16.039,1,0.12699,0.00425,0.79969
1,1012.8,44646,-0.12429,0,-18.402,1,0.10796,0.00425,0.83961
0,1005.2,17495,0,0,0,1,-0.01275,0.00425,0.64175
0,1036.3,1.3586e+05,0,0,0,1,-0.00425,0.00425,0.46325
1,1014.2,49645,-0.1927,0,-15.898,1,0.043489,0.00425,0.78964
0,1002.9,10027,0,0,0,1,-0.01275,0.00425,0.65875
0,1022.3,80460,0,0,0,1,-0.00425,0.00425,0.65875
1,1014,48687,0.71337,0,-11.215,1,0.015762,0.00425,0.43879
1,1001.5,5215.8,-0.038756,0,-14.604,1,0.029938,0.00425,0.70938
0,1000,2.8392,0,0,0,1,-0.02125,0.00425,0.66725
0,1003,9867.8,0,0,0,1,-0.01275,0.00425,0.66725
0,1021.1,74349,0,0,0,1,-0.00425,0.00425,0.66725
0,1000,6.1858,0,0,0,1,-0.02125,0.00425,0.67575
0,1005.4,18266,0,0,0,1,-0.01275,0.00425,0.67575
0,1000,2.0554,0,0,0,1,-0.02125,0.00425,0.65875
0,1032.9,1.2071e+05,0,0,0,1,-0.00425,0.00425,0.67575
0,1000,4.9358,0,0,0,1,-0.02125,0.00425,0.68425
0,1004.9,16779,0,0,0,1,-0.01275,0.00425,0.68425
1,1009.4,32124,0.54375,0,-16.728,1,0.12014,0.00425,0.80929
0,1032.4,1.2005e+05,0,0,0,1,-0.00425,0.00425,0.68425
0,1000,3.9139,0,0,0,1,-0.02125,0.00425,0.69275
0,1002.8,9496.1,0,0,0,1,-0.01275,0.00425,0.69275
1,1012.5,43028,0.4345,0,-14.832,1,0.032349,0.00425,0.80298
1,1013.1,45488,0.15713,0,-18.59,1,0.089266,0.00425,0.82208
1,1018.6,65634,-0.66457,0,-14.623,1,0.033499,0.00425,0.81945
1,1008.3,27990,-0.0015421,0,-17.801,1,0.055445,0.00425,0.8141
1,1016.2,56853,0.26263,0,-18.609,1,0.092149,0.00425,0.70094
1,1003.8,12759,0.2585,0,-17.002,1,0.047024,0.00425,0.81391
1,1016.9,59286,0.206,0,-16.721,1,0.12479,0.00425,0.76033
0,1034,1.2441e+05,0,0,0,1,-0.00425,0.00425,0.45475
1,1009.9,34113,-0.17628,0,-18.009,1,0.059898,0.00425,0.7813
1,987.63,-39806,-0.83505,0,-10.562,1,0.0069551,0.00425,0.41493
1,1013.6,47409,-0.16541,0,-15.672,1,0.04063,0.00425,0.79758
1,1015.3,53218,0.10953,0,-14.752,1,0.031885,0.00425,0.76608
1,1008.7,30158,0.046497,0,-18.227,1,0.11101,0.00425,0.8006
1,1005,17350,-0.71658,0,-10.576,1,0.012527,0.00425,0.40726
1,1010.6,36576,1.1304,0,-10.406,1,0.0097795,0.00425,0.42783
1,1011.1,38240,-0.26321,0,-17.835,1,0.11377,0.00425,0.75775
1,1010.1,34449,0.0070415,0,-15.437,1,0.040159,0.00425,0.59391
1,1015.6,54525,-0.49271,0,-17.662,1,0.10904,0.00425,0.7488
1,1017.3,61169,-0.24654,0,-18.504,1,0.079677,0.00425,0.75622
0,1019.3,69167,0,0,0,1,-0.00425,0.00425,0.69275
1,1009,30967,0.25855,0,-10.674,1,0.010453,0.00425,0.47297
1,1000.5,1816.2,0.49756,0,-10.77,1,0.0067487,0.00425,0.42224
1,1010.9,37147,-0.2535,0,-16.516,1,0.12231,0.00425,0.72384
1,1014.6,50815,0.30739,0,-15.98,1,0.041044,0.00425,0.82059
1,1012.2,41917,0.11936,0,-17.357,1,0.11727,0.00425,0.8221
1,1015.5,54370,-0.1174,0,-10.94,1,0.011342,0.00425,0.51345
1,1010.8,36850,-0.32017,0,-10.999,1,0.01072,0.00425,0.70918
1,1017.9,63628,-0.34923,0,-15.316,1,0.038685,0.00425,0.6141
1,1007.6,25555,0.11807,0,-18.734,1,0.09267,0.00425,0.85394
1,1003.4,11527,0.50627,0,-10.533,1,0.012186,0.00425,0.75193
1,1007.7,26155,0.054894,0,-10.799,1,0.0094213,0.00425,0.67555
1,1008.9,30548,0.99088,0,-14.088,1,0.14315,0.00425,0.81914
1,1010.7,37230,-0.61549,0,-10.46,1,0.0098413,0.00425,0.49065
1,1006.6,23063,-0.1531,0,-18.912,1,0.083642,0.00425,0.74701
1,1013.9,48579,0.013205,0,-18.545,1,0.088927,0.00425,0.78432
1,1013.3,46040,0.48465,0,-14.903,1,0.036107,0.00425,0.45016
1,1013.2,45657,0.069598,0,-14.536,1,0.028752,0.00425,0.51824
1,1010.3,35278,0.22931,0,-10.717,1,0.010647,0.00425,0.5617
1,1010.1,34951,0.059756,0,-18.578,1,0.083416,0.00425,0.81745
1,1012.8,44375,-0.3275,0,-18.931,1,0.075253,0.00425,0.74917
1,1013.6,47047,-0.25343,0,-13.337,1,0.023869,0.00425,0.75193
1,1014.3,49888,-0.031297,0,-17.097,1,0.051992,0.00425,0.55382
1,1015.6,54560,-0.061888,0,-17.476,1,0.056039,0.00425,0.68436
1,1006.3,21667,0.17417,0,-14.269,1,0.025774,0.00425,0.59345
1,1009.1,31200,0.84582,0,-11.092,1,0.15991,0.00425,0.69582
1,1015.1,53036,0.59829,0,-15.429,1,0.13431,0.00425,0.84617
1,1015.4,53600,-0.12236,0,-18.473,1,0.072167,0.00425,0.73797
1,1012.7,44291,0.45505,0,-15.49,1,0.13336,0.00425,0.8195
1,1014.2,49546,0.27896,0,-16.675,1,0.11955,0.00425,0.85371
1,1007.7,26218,0.3968,0,-16.792,1,0.045933,0.00425,0.45979
1,1013.2,45738,-0.56335,0,-15.212,1,0.13242,0.00425,0.69703
1,998.57,-4439.1,0.050457,0,-9.903,1,0.0099584,0.00425,0.69382
1,1012.3,42707,0.12081,0,-17.165,1,0.11883,0.00425,0.78471
1,1012.8,44315,-0.48611,0,-11.115,1,0.010142,0.00425,0.7886
1,1020.1,71411,-0.6089,0,-15.515,1,0.038593,0.00425,0.70882
1,1007,23691,-0.21192,0,-13.769,1,0.025211,0.00425,0.64997
1,1004.4,14926,0.36604,0,-10.625,1,0.0086133,0.00425,0.21485
1,1015.2,52907,-0.25002,0,-16.095,1,0.044962,0.00425,0.59029
1,1013.7,47944,0.083603,0,-17.385,1,0.052551,0.00425,0.67421
1,1008.4,28364,0.067189,0,-18.609,1,0.071338,0.00425,0.76966
1,1014.9,52066,-0.056395,0,-18.567,1,0.080112,0.00425,0.70499
1,1006.9,23508,0.77899,0,-10.507,1,0.011661,0.00425,0.62235
1,1010.3,35838,0.24489,0,-17.304,1,0.050834,0.00425,0.61121
1,1005,17137,-0.81006,0,-10.385,1,0.1595,0.00425,0.71399
1,1008.2,28108,-0.39401,0,-16.556,1,0.12504,0.00425,0.82384
1,1013.7,47772,-0.22824,0,-13.565,1,0.025477,0.00425,0.54144
1,1012.2,42338,0.081048,0,-17.024,1,0.04961,0.00425,0.78584
1,1010,34500,-0.22465,0,-15.472,1,0.036601,0.00425,0.39432
1,1010.4,35938,-0.095015,0,-16.67,1,0.044279,0.00425,0.58118
1,1015.1,52761,-0.24136,0,-16.53,1,0.047759,0.00425,0.62692
1,1013.7,47891,-0.28042,0,-18.293,1,0.066844,0.00425,0.34766
1,1004.7,15785,0.75865,0,-10.197,1,0.0071095,0.00425,0.55238
1,1000.5,1418,0.022376,0,-10.183,1,0.16003,0.00425,0.72272
1,999.27,-2192.4,0.21029,0,-10.129,1,0.0099935,0.00425,0.65997
1,1020,70640,-0.27871,0,-11.213,1,0.012771,0.00425,0.71231
1,1010.2,34972,-0.023294,0,-17.849,1,0.058554,0.00425,0.81661
1,1015,52378,0.021472,0,-15.86,1,0.1281,0.00425,0.71927
1,1009.3,32236,-0.18514,0,-18.892,1,0.091248,0.00425,0.77405
1,1013.8,48401,-0.18801,0,-17.302,1,0.11616,0.00425,0.84502
1,1002.8,9640.2,0.34416,0,-10.495,1,0.15925,0.00425,0.75183
0,1000,4.0887,0,0,0,1,-0.02125,0.00425,0.48875
0,1030,1.0824e+05,0,0,0,1,-0.00425,0.00425,0.64175
1,1016.5,58026,0.21267,0,-18.518,1,0.094847,0.00425,0.74458
1,1025.9,93074,-0.5528,0,-11.703,1,0.015811,0.00425,0.41691
0,1029.2,1.0809e+05,0,0,0,1,-0.00425,0.00425,0.42925
1,1008.1,27662,0.078911,0,-16.127,1,0.041595,0.00425,0.51162
1,1011.3,38955,0.82113,0,-14.099,1,0.027112,0.00425,0.77571
1,1006,20394,0.21725,0,-17.055,1,0.052217,0.00425,0.57325
1,1014,48551,0.33966,0,-14.647,1,0.027725,0.00425,0.49358
1,1007.1,24191,-0.14492,0,-10.7,1,0.015625,0.00425,0.69813
1,1013,45101,-0.12491,0,-12.739,1,0.024815,0.00425,0.66824
1,1012.1,42051,0.070162,0,-18.528,1,0.076546,0.00425,0.83025
1,1014.3,49874,-0.076202,0,-14.542,1,0.13883,0.00425,0.80583
1,1014.7,51301,0.42742,0,-15.675,1,0.13071,0.00425,0.82329
1,1014.6,50968,0.21167,0,-16.852,1,0.12309,0.00425,0.78345
1,1010.3,35791,-0.0933,0,-18.904,1,0.096027,0.00425,0.73457
1,1017.3,60889,0.43427,0,-15.596,1,0.12891,0.00425,0.74464
1,999.31,-2222,0.46975,0,-10.09,1,0.1624,0.00425,0.83416
1,1011.9,41139,0.044641,0,-18.515,1,0.069082,0.00425,0.71846
1,1013.5,46909,0.21073,0,-17.649,1,0.11488,0.00425,0.81906
1,1006.9,23263,-0.18113,0,-18.897,1,0.076309,0.00425,0.77399
1,1011.3,38945,0.11068,0,-18.306,1,0.070471,0.00425,0.79825
1,1023.5,84237,-0.063003,0,-11.071,1,0.017994,0.00425,0.72183
1,1008.3,27841,0.33281,0,-10.649,1,0.01077,0.00425,0.50581
1,1012.2,42423,0.40506,0,-18.18,1,0.10791,0.00425,0.73385
0,1000,4.2263,0,0,0,1,-0.02125,0.00425,0.40375
1,1006.3,21237,0.055586,0,-14.517,1,0.030308,0.00425,0.55776
1,1007.8,26673,0.19068,0,-16.834,1,0.042699,0.00425,0.54608
1,1010.5,36314,-0.42581,0,-14.222,1,0.13906,0.00425,0.7447
1,1002.2,7360.1,0.29917,0,-16.39,1,0.045322,0.00425,0.69217
1,1020.2,71821,0.10132,0,-17.811,1,0.062043,0.00425,0.69437
1,1015.5,54237,0.2666,0,-13.638,1,0.14231,0.00425,0.85373
1,1008.3,28641,0.17467,0,-18.737,1,0.072403,0.00425,0.69351
1,1012.5,43218,-0.10358,0,-17.305,1,0.056222,0.00425,0.77151
1,1003,10076,0.47129,0,-17.493,1,0.056019,0.00425,0.57647
1,1014.2,49669,-0.45954,0,-13.719,1,0.023328,0.00425,0.53488
0,1005.9,20104,0,0,0,1,-0.01275,0.00425,0.65025
1,1002.6,8537.4,1.3261,0,-14.062,1,0.030912,0.00425,0.40172
1,1006.2,21054,-0.050789,0,-10.296,1,0.0084919,0.00425,0.61237
1,1006.4,21865,0.76258,0,-15.834,1,0.041367,0.00425,0.75172
1,1017.1,59841,-0.17831,0,-11.188,1,0.015625,0.00425,0.41232
1,1016.5,57666,-0.38831,0,-14.807,1,0.13689,0.00425,0.83677
1,1016.4,57493,0.076657,0,-16.715,1,0.049284,0.00425,0.40953
0,1000,2.3746,0,0,0,1,-0.02125,0.00425,0.64175
1,1011.3,39079,0.13322,0,-16.705,1,0.046258,0.00425,0.44155
1,1017.5,61238,0.24598,0,-12.225,1,0.15086,0.00425,0.70507
1,1011.1,38199,0.050407,0,-18.484,1,0.083432,0.00425,0.84765
1,1008.4,28601,-0.30704,0,-14.571,1,0.029417,0.00425,0.65634
1,1013.3,46426,0.010145,0,-16.841,1,0.049803,0.00425,0.4438
1,1010,34045,-0.40627,0,-13.918,1,0.14057,0.00425,0.8315
1,1013.4,46544,-0.027395,0,-16.658,1,0.04888,0.00425,0.43273
1,1008.7,29761,-0.041378,0,-16.587,1,0.048066,0.00425,0.56158
1,1009.6,32646,-0.063483,0,-10.569,1,0.010434,0.00425,0.58874
1,1016.8,59221,-0.25204,0,-17.132,1,0.11708,0.00425,0.75047
1,1011.3,39162,-0.16331,0,-15.352,1,0.037405,0.00425,0.64041
1,1020,70985,0.043695,0,-14.512,1,0.03112,0.00425,0.69576
1,1014.8,52063,-1.2216,0,-10.642,1,0.012547,0.00425,0.63781
1,1011.6,39991,0.71326,0,-10.427,1,0.15789,0.00425,0.7247
1,1019.6,69275,-0.19178,0,-16.045,1,0.045041,0.00425,0.72061
1,1012.4,42630,0.32019,0,-10.933,1,0.01205,0.00425,0.70553
1,1018.2,64333,-0.23193,0,-11.356,1,0.15298,0.00425,0.78686
1,1016.5,57835,-0.69569,0,-10.795,1,0.012192,0.00425,0.71467
1,1011.5,39720,-0.11069,0,-10.896,1,0.16127,0.00425,0.77227
0,1000,1.8928,0,0,0,1,-0.02125,0.00425,0.65025
0,1032.9,1.2188e+05,0,0,0,1,-0.00425,0.00425,0.65025
1,1003.8,13136,0.59646,0,-14.134,1,0.030314,0.00425,0.73711
0,1000,3.1142,0,0,0,1,-0.02125,0.00425,0.84575
0,1003.1,10541,0,0,0,1,-0.01275,0.00425,0.84575
0,1018.8,66639,0,0,0,1,-0.00425,0.00425,0.84575
1,1008,27568,-0.22202,0,-14.743,1,0.030257,0.00425,0.6024
0,1000,3.9453,0,0,0,1,-0.02125,0.00425,0.77775
1,1018.6,65321,0.48205,0,-17.534,1,0.1142,0.00425,0.69427
1,1004.5,15369,0.44971,0,-10.431,1,0.0092636,0.00425,0.7989
0,1014.7,51220,0,0,0,1,-0.00425,0.00425,0.70125
1,992.56,-24117,-1.2023,0,-9.9587,1,0.16237,0.00425,0.7105
0,1000,3.8217,0,0,0,1,-0.02125,0.00425,0.78625
0,1030.9,1.1285e+05,0,0,0,1,-0.00425,0.00425,0.77775
1,1000.4,874.08,0.26021,0,-10.575,1,0.0078849,0.00425,0.77699
0,1005.3,17869,0,0,0,1,-0.01275,0.00425,0.79475
0,1002.8,9577.9,0,0,0,1,-0.01275,0.00425,0.81175
0,1000,1.739,0,0,0,1,-0.02125,0.00425,0.75225
1,1016.1,56380,0.65057,0,-10.965,1,0.013458,0.00425,0.80936
0,1031.6,1.1606e+05,0,0,0,1,-0.00425,0.00425,0.79475
0,1000,2.6387,0,0,0,1,-0.02125,0.00425,0.81175
0,1000,4.3203,0,0,0,1,-0.02125,0.00425,0.80325
0,1004.5,14870,0,0,0,1,-0.01275,0.00425,0.76075
0,1004.2,14455,0,0,0,1,-0.01275,0.00425,0.80325
0,1004.7,16050,0,0,0,1,-0.01275,0.00425,0.77775
1,1019.3,68039,-0.27222,0,-17.832,1,0.068804,0.00425,0.359
1,1009.7,33301,0.12238,0,-18.318,1,0.061725,0.00425,0.74731
0,1028,1.0063e+05,0,0,0,1,-0.00425,0.00425,0.76075
0,1025.1,90984,0,0,0,1,-0.00425,0.00425,0.80325
0,1000,1.6161,0,0,0,1,-0.02125,0.00425,0.76075
0,1005.6,18978,0,0,0,1,-0.01275,0.00425,0.76925
1,1014.3,49925,-0.46474,0,-13.937,1,0.02754,0.00425,0.4708
1,1016.8,58754,-0.3995,0,-15.679,1,0.041192,0.00425,0.50042
0,1033.8,1.2458e+05,0,0,0,1,-0.00425,0.00425,0.76925
1,1012.8,44443,-0.65066,0,-10.962,1,0.012273,0.00425,0.44476
0,1000,3.3394,0,0,0,1,-0.02125,0.00425,0.76925
0,1001.4,4632,0,0,0,1,-0.01275,0.00425,0.75225
1,1014.1,49130,-0.27074,0,-14.675,1,0.026909,0.00425,0.46518
1,1024.7,88759,0.62088,0,-12.04,1,0.15488,0.00425,0.7026
1,1008.3,28434,0.21651,0,-18.695,1,0.074948,0.00425,0.70353
1,1013.4,46258,0.76006,0,-11.091,1,0.011077,0.00425,0.55719
1,1021.4,76035,-0.62974,0,-12.879,1,0.018757,0.00425,0.72525
1,1012.8,45096,0.48195,0,-15.748,1,0.03578,0.00425,0.60758
0,1002.1,7127.1,0,0,0,1,-0.01275,0.00425,0.59075
1,1006.9,23583,0.31372,0,-14.022,1,0.14161,0.00425,0.76765
1,1009.3,31825,0.16094,0,-10.701,1,0.010546,0.00425,0.82406
1,1012.5,43573,0.025312,0,-16.475,1,0.046788,0.00425,0.55188
1,1011.7,40407,-0.17711,0,-17.584,1,0.11665,0.00425,0.82963
0,1000,3.9792,0,0,0,1,-0.02125,0.00425,0.70125
0,1004.9,16478,0,0,0,1,-0.01275,0.00425,0.82875
0,1000,2.8597,0,0,0,1,-0.02125,0.00425,0.82875
0,1020.3,71375,0,0,0,1,-0.00425,0.00425,0.82025
0,1003.1,10245,0,0,0,1,-0.01275,0.00425,0.82025
0,1000,2.8882,0,0,0,1,-0.02125,0.00425,0.82025
0,1019.4,69079,0,0,0,1,-0.00425,0.00425,0.81175
0,1023.2,81814,0,0,0,1,-0.00425,0.00425,0.72675
1,1010.6,36383,0.15788,0,-15.113,1,0.034171,0.00425,0.51299
1,1013.2,45721,-0.25866,0,-17.506,1,0.05196,0.00425,0.74476
0,1016.7,58647,0,0,0,1,-0.00425,0.00425,0.75225
0,1000,0.76305,0,0,0,1,-0.02125,0.00425,0.73525
1,1015.5,53274,-0.95737,0,-16.379,1,0.12333,0.00425,0.69362
1,1007.3,24873,-0.044107,0,-15.333,1,0.035931,0.00425,0.6353
1,1006,20345,-0.10671,0,-15.402,1,0.036709,0.00425,0.81014
0,1031.1,1.1324e+05,0,0,0,1,-0.00425,0.00425,0.82875
0,1000,3.7332,0,0,0,1,-0.02125,0.00425,0.83725
1,1010.8,37609,0.37605,0,-17.187,1,0.053805,0.00425,0.7158
0,1005.8,19657,0,0,0,1,-0.01275,0.00425,0.73525
1,1011.6,40199,-0.045783,0,-10.621,1,0.15692,0.00425,0.78437
1,1005.4,18413,0.2672,0,-14.528,1,0.030708,0.00425,0.58648
1,1003,10076,0.46234,0,-14.193,1,0.028823,0.00425,0.5573
0,1032.2,1.1801e+05,0,0,0,1,-0.00425,0.00425,0.73525
0,1000,2.6074,0,0,0,1,-0.02125,0.00425,0.74375
1,1017,59912,-0.046182,0,-17.028,1,0.047497,0.00425,0.40644
1,1008.5,28904,-0.40406,0,-16.734,1,0.12711,0.00425,0.73248
0,1003.1,10670,0,0,0,1,-0.01275,0.00425,0.74375
0,1005.4,18328,0,0,0,1,-0.01275,0.00425,0.78625
0,1031.9,1.1682e+05,0,0,0,1,-0.00425,0.00425,0.78625
0,1000,4.4293,0,0,0,1,-0.02125,0.00425,0.79475
1,1018.7,65882,-0.25974,0,-10.934,1,0.013475,0.00425,0.59124
0,1002.3,7785.2,0,0,0,1,-0.01275,0.00425,0.70975
0,1017.7,62106,0,0,0,1,-0.00425,0.00425,0.70975
1,1013.8,48561,0.13625,0,-17.654,1,0.11145,0.00425,0.77264
0,1000,2.8284,0,0,0,1,-0.02125,0.00425,0.71825
0,1003.5,11745,0,0,0,1,-0.01275,0.00425,0.71825
0,1017.8,62374,0,0,0,1,-0.00425,0.00425,0.71825
0,1000,2.0068,0,0,0,1,-0.02125,0.00425,0.72675
0,1005.2,17305,0,0,0,1,-0.01275,0.00425,0.72675
0,1024.1,87899,0,0,0,1,-0.00425,0.00425,0.74375
1,1010.3,35751,-0.19894,0,-14.774,1,0.13762,0.00425,0.78134
0,1001.9,6288.6,0,0,0,1,-0.01275,0.00425,0.70125
0,1004.7,15878,0,0,0,1,-0.01275,0.00425,0.83725
0,1029.7,1.0909e+05,0,0,0,1,-0.00425,0.00425,0.83725
1,1012.4,42855,0.30877,0,-18.007,1,0.064897,0.00425,0.76398
0,1000,3.0656,0,0,0,1,-0.02125,0.00425,0.70975
1,1013.9,48278,-0.4205,0,-14.675,1,0.037107,0.00425,0.47582
1,1010.9,37441,0.60176,0,-15.451,1,0.13564,0.00425,0.81617
1,1009.7,33357,0.69249,0,-15.518,1,0.04054,0.00425,0.56718
1,999.58,-1767.7,0.10221,0,-16.92,1,0.044251,0.00425,0.77755
1,1012.5,43443,0.012756,0,-18.445,1,0.091841,0.00425,0.83908
1,1009.2,31164,0.10796,0,-15.679,1,0.04106,0.00425,0.45295
1,1011.8,40504,-0.0011655,0,-17.745,1,0.11528,0.00425,0.70225
1,1011.8,40801,-0.46632,0,-14.282,1,0.1407,0.00425,0.84259
1,1015.8,55169,0.033621,0,-18.595,1,0.087584,0.00425,0.79024
1,1017.8,62462,-0.18463,0,-11.685,1,0.018193,0.00425,0.77635
1,1016.3,57178,-0.28215,0,-15.841,1,0.04031,0.00425,0.49757
1,1010.1,34676,0.1812,0,-18.512,1,0.07176,0.00425,0.80694
1,1012.8,44149,-0.013176,0,-10.722,1,0.011335,0.00425,0.78116
1,1016.7,58724,-0.078423,0,-17.329,1,0.054844,0.00425,0.76675
1,1001.8,6277.4,1.2978,0,-13.322,1,0.026776,0.00425,0.71766
1,1012.8,44281,-0.19224,0,-16.239,1,0.046242,0.00425,0.79939
1,1006.7,22926,-0.26492,0,-18.869,1,0.076273,0.00425,0.78036
1,1020.9,74472,-0.79938,0,-11.436,1,0.15831,0.00425,0.74315
1,1014.3,49480,0.1866,0,-10.982,1,0.011505,0.00425,0.7831
1,1014.4,50225,-0.33806,0,-13.299,1,0.14475,0.00425,0.71907
1,1009.3,31634,-0.24048,0,-13.089,1,0.021396,0.00425,0.45765
1,1011.4,39626,-0.050692,0,-14.665,1,0.03146,0.00425,0.75125
1,1014.1,48968,0.054935,0,-17.895,1,0.10281,0.00425,0.70293
0,1014,49173,0,0,0,1,-0.00425,0.00425,0.59075
0,1003.7,12271,0,0,0,1,-0.01275,0.00425,0.53975
0,1022.7,80056,0,0,0,1,-0.00425,0.00425,0.53975
1,1017.1,59934,0.15146,0,-13.803,1,0.029512,0.00425,0.69633
0,1000,2.8024,0,0,0,1,-0.02125,0.00425,0.59925
1,1010.4,36122,0.15727,0,-10.37,1,0.010153,0.00425,0.68802
0,1000,1.6592,0,0,0,1,-0.02125,0.00425,0.63325
0,1000,11.122,0,0,0,1,-0.02125,0.00425,0.55675
1,1007,23755,0.54979,0,-15.947,1,0.042827,0.00425,0.68761
0,1004.9,16398,0,0,0,1,-0.01275,0.00425,0.60775
0,1000,2.7291,0,0,0,1,-0.02125,0.00425,0.53975
0,1000,4.1159,0,0,0,1,-0.02125,0.00425,0.59075
0,1000,2.4718,0,0,0,1,-0.02125,0.00425,0.61625
1,1009.8,33233,0.27606,0,-17.644,1,0.11308,0.00425,0.72848
0,1021.1,74777,0,0,0,1,-0.00425,0.00425,0.58225
0,1010.6,35706,0,0,0,1,-0.00425,0.00425,0.59925
0,1005.2,17955,0,0,0,1,-0.01275,0.00425,0.61625
0,1031.2,1.1512e+05,0,0,0,1,-0.00425,0.00425,0.61625
0,1000,12.593,0,0,0,1,-0.02125,0.00425,0.54825
0,1035.9,1.3306e+05,0,0,0,1,-0.00425,0.00425,0.54825
0,1000,2.9512,0,0,0,1,-0.02125,0.00425,0.60775
0,1006.4,21605,0,0,0,1,-0.01275,0.00425,0.54825
0,1000,2.159,0,0,0,1,-0.02125,0.00425,0.62475
0,1002.1,7344.1,0,0,0,1,-0.01275,0.00425,0.62475
1,1009.9,33809,0.038612,0,-18.155,1,0.063115,0.00425,0.74021
0,1003.6,12207,0,0,0,1,-0.01275,0.00425,0.58225
0,1017.4,62023,0,0,0,1,-0.00425,0.00425,0.62475
0,1026,92737,0,0,0,1,-0.00425,0.00425,0.60775
0,1001.5,4748.6,0,0,0,1,-0.01275,0.00425,0.59925
0,1005.3,18240,0,0,0,1,-0.01275,0.00425,0.55675
0,1000,4.2496,0,0,0,1,-0.02125,0.00425,0.58225
0,1033.5,1.2468e+05,0,0,0,1,-0.00425,0.00425,0.55675
1,1011.5,39464,-0.096008,0,-18.936,1,0.08544,0.00425,0.76948
1,1016.5,57828,0.12865,0,-13.573,1,0.02574,0.00425,0.44763
